id,engtangling_capability
336,0.6035288020532117
337,0.5554106936310257
338,0.5945528970499676
339,0.5680081363300579
340,0.5525557493199134
341,0.5721928335730476
342,0.62747214261361
343,0.6470512820091319
344,0.6270325616346812
345,0.6266460142779933
346,0.5988725069633862
347,0.5557871971485906
348,0.548627556633931
349,0.5519032942890094
350,0.5234179568397521
351,0.577304468056143
352,0.5362543523153079
353,0.587531249706281
354,0.6369362301564828
355,0.5537148720566176
356,0.59814427445385
357,0.6317924186601251
358,0.5657185014014399
359,0.5025401616028538
360,0.5369156809610546
361,0.6017866878247156
362,0.5747723416180569
363,0.548184169477932
364,0.5890807670821738
365,0.5021455116618443
366,0.5766978410764937
367,0.615027012490266
368,0.5816340404253569
369,0.5612106372479186
370,0.6022685682914115
371,0.5059522399012881
372,0.5853910939699329
373,0.5435481746879922
374,0.5584655033377193
375,0.6337664044336889
376,0.5736775257456818
377,0.5723165901589287
378,0.5548009537807236
379,0.5555973634429641
380,0.5557068885357807
381,0.45476003595355297
382,0.600672781222729
383,0.5488154737087496
384,0.6617982265153646
385,0.5646925597732034
386,0.4965343319017987
387,0.5872231292624439
388,0.5487552654474435
389,0.6303232306350329
390,0.6256699149887833
391,0.5618203190177574
392,0.569036787438826
393,0.5683143553888759
394,0.5723057100202705
395,0.5457210732679203
396,0.48354174187574406
397,0.5536690030689535
398,0.49133459523627304
399,0.596939922936241
400,0.5762133004248866
401,0.6138764848357209
402,0.6134371187770549
403,0.5386866433115245
404,0.5613561675752603
405,0.4875471730576482
406,0.616712475933069
407,0.5006944236216369
408,0.5720418068188116
409,0.5630635973331162
410,0.6034015940119578
411,0.5288176564998339
412,0.5198188586021144
413,0.5871682020056969
414,0.6143647995146941
415,0.5936856061046244
416,0.5784356374340407
417,0.5940907830549353
418,0.6396984775385208
419,0.6379752076587205
420,0.5507637693511114
421,0.572539031239345
422,0.5637444467930022
423,0.4687807946529127
424,0.5917487635548498
425,0.5923278231000589
426,0.5379517283436999
427,0.5550587558244219
428,0.5076770857384092
429,0.6024656085148813
430,0.5501552650807299
431,0.5000265807519418
432,0.5552957364330577
433,0.564527542161889
434,0.5917988839827815
435,0.5470935273124764
436,0.5273047122376576
437,0.6103333997918099
438,0.6375561994711332
439,0.5537695280055168
440,0.5768382968902996
441,0.5469727395126108
442,0.5694647301069734
443,0.5225078064316364
444,0.5799689798895161
445,0.5888688261424813
446,0.48605380695000927
447,0.564897884771689
448,0.5199151655194151
449,0.5008153456148768
450,0.5716183240690128
451,0.5965560897412774
452,0.5721621458675775
453,0.5119409994296583
454,0.5512365953117131
455,0.5342239549321641
456,0.5487012035867107
457,0.6162060198542068
458,0.5584946434983866
459,0.6163171966956831
460,0.597203416816529
461,0.5908046626209164
462,0.6265798889856695
463,0.5877475721792524
464,0.5796194562453392
465,0.6142705989952566
466,0.6343488934871873
467,0.5395529556554556
468,0.5868778877636751
469,0.6054692716297312
470,0.6025212614101532
471,0.5771709847316657
472,0.5781686999185932
473,0.5385651575342907
474,0.585479605930029
475,0.6171521074880959
476,0.6071496979190945
477,0.5465540739988674
478,0.5558251930105341
479,0.5655025690708965
480,0.5678455181177021
481,0.6071520502451344
482,0.5394326239540888
483,0.6249745663017329
484,0.5888586816426787
485,0.5199492603900923
486,0.6443937372428902
487,0.6597918893700093
488,0.622760242323683
489,0.6005618287582748
490,0.5410974789405317
491,0.5760884889000525
492,0.5531881517419682
493,0.5963834645981205
494,0.5313149681825406
495,0.5564311622301685
496,0.5643750374049497
497,0.51432711396484
498,0.504682736313346
499,0.5722106297531842
500,0.5274826722241056
501,0.49440502006753845
502,0.5411653353361432
503,0.48269103908373295
504,0.6253138332645014
505,0.5301317354550583
506,0.5014239794985133
507,0.5207650113619786
508,0.5828196918946482
509,0.5466322450354675
510,0.5650750999223191
511,0.5728800381857215
512,0.6567204949730348
513,0.6141721131047728
514,0.5267408770105169
515,0.5197798205806101
516,0.5316299832037725
517,0.5542208357585876
518,0.5683281624205143
519,0.5628535727439485
520,0.5533392384468129
521,0.5590295090011529
522,0.6316340965416458
523,0.575737237305666
524,0.5909558164173865
525,0.5841384621862741
526,0.5969935822325262
527,0.5994058789759223
528,0.5739619305336474
529,0.6288435353108309
530,0.5348193764950306
531,0.5672352977821151
532,0.5332222434789953
533,0.5348546936465728
534,0.5683704709837217
535,0.5861645476287782
536,0.5225620091940981
537,0.6110791524448975
538,0.5617741183253341
539,0.4947916020072216
540,0.6374382940601874
541,0.6150199285694987
542,0.5130263307704068
543,0.5737250581302551
544,0.5600253539592042
545,0.5656015091218889
546,0.5912041459004105
547,0.5812336783640514
548,0.5059644561039294
549,0.6519093631113513
550,0.6044328609724803
551,0.5757816107404901
552,0.5595420303807348
553,0.6052903415429249
554,0.5811987223314035
555,0.5408153409226266
556,0.5015633040097045
557,0.6427387442674793
558,0.5365829997299517
559,0.5877477720139692
560,0.5201196814576399
561,0.6039722084070143
562,0.607058728941725
563,0.5159714529187003
564,0.5540879257024629
565,0.5404750614875198
566,0.6030578020649201
567,0.5491420497128414
568,0.5515527946374019
569,0.552031994565892
570,0.475417027614142
571,0.5768921862054648
572,0.6307223798600894
573,0.590311487527612
574,0.5505310567720006
575,0.597827167622074
576,0.5806697001698029
577,0.5712383610965406
578,0.5166017830385463
579,0.5829659536106957
580,0.609032559436591
581,0.5385117221136451
582,0.5663318689102048
583,0.454958863759782
584,0.4739232085127593
585,0.5942685477508107
586,0.470536160246455
587,0.5456014577757738
588,0.5523502802019618
589,0.6666098797610782
590,0.6429318843563159
591,0.629492311741826
592,0.6086176312133318
593,0.6053999246211925
594,0.5847828696629974
595,0.5616102554316791
596,0.5077306452943384
597,0.6411365355119418
598,0.6215631922112249
599,0.5723437407992413
600,0.5318080796679009
601,0.4374407387860004
602,0.5306576600470724
603,0.5380755067437155
604,0.5736749159162539
605,0.5326601831703339
606,0.646492745423544
607,0.5479524330705403
608,0.5622132552737462
609,0.6038476247837482
610,0.5933186592305693
611,0.5146926160649067
612,0.5994486692008337
613,0.6283891557847809
614,0.6476858138237539
615,0.606790449359262
616,0.6443224670525909
617,0.5862110487819068
618,0.615169663668668
619,0.5554029187260003
620,0.6020177348681126
621,0.6045398268273836
622,0.5690425852707386
623,0.5456537882034825
624,0.6568914151908102
625,0.576893380931138
626,0.575548599697622
627,0.6196146833744258
628,0.5691771852510896
629,0.6032635892007375
630,0.5322819547426706
631,0.578247013018399
632,0.6063604116304914
633,0.505977595970833
634,0.611265855641841
635,0.5839108796665013
636,0.5470187382114283
637,0.6583323137469901
638,0.4705438332419626
639,0.5596838132665528
640,0.4647831741606974
641,0.5269876071596016
642,0.6516298234239359
643,0.6323022940848231
644,0.43580304503670825
645,0.6059802909419848
646,0.525836390858918
647,0.574175138847449
648,0.5091439311616607
649,0.5962818152185015
650,0.5579349448891866
651,0.5682210834921944
652,0.6897288083236698
653,0.6032962816523676
654,0.6231258136623732
655,0.5483921523046855
656,0.5838163874532841
657,0.5619218278020625
658,0.5374298070923288
659,0.5459833045470492
660,0.5897016293177262
661,0.547979406503024
662,0.542331479059977
663,0.5845272922950258
664,0.5375994967073103
665,0.6115282584004426
666,0.5473668795939469
667,0.5235779765049268
668,0.5810562041680729
669,0.5402583827124147
670,0.5142703158039353
671,0.5128789463010534
672,0.5157442549938858
