id,engtangling_capability
0,0.5125754261284658
1,0.6090753686584895
2,0.6017447057107164
3,0.6182831716131227
4,0.6828473455248304
5,0.54784111904928
6,0.6539795692116922
7,0.5912918449369309
8,0.5844094010258444
9,0.5385932169322744
10,0.5990773813500851
11,0.6507162694338933
12,0.4867731296164123
13,0.49980263689893595
14,0.5473812056461027
15,0.5506000514540982
16,0.5110249192809693
17,0.535770357545199
18,0.502292516861629
19,0.5963646623765908
20,0.5085120272994759
21,0.6144874406665466
22,0.5249105214379883
23,0.5441634197117005
24,0.576327002684551
25,0.4618087167827759
26,0.5904518025894401
27,0.5494566200140298
28,0.6458141297406318
29,0.45461819338426845
30,0.5710442398430852
31,0.500817460180571
32,0.46203783463444437
33,0.594030641949596
34,0.5168270031548676
35,0.5077164336969154
36,0.5560437215836189
37,0.5536363942815691
38,0.5689427869469382
39,0.6134428484532155
40,0.5660449457999313
41,0.5080887489921301
42,0.5283259595972485
43,0.5682058923619555
44,0.5866828771979082
45,0.5189237129012105
46,0.6054320442106059
47,0.5083278162120342
48,0.5979497607651362
49,0.5167089486146996
50,0.6033949535007286
51,0.5663770521546553
52,0.4977820068988274
53,0.6222388621411397
54,0.4618569902798667
55,0.5084929684077915
56,0.49031448244935644
57,0.5022929064051705
58,0.5677524381215557
59,0.5271583806019812
60,0.6593505177684665
61,0.5544190407683702
62,0.5278617728503832
63,0.5650495183922141
64,0.5737135260705855
65,0.5534202731116185
66,0.608040342869874
67,0.61887405185525
68,0.5460969029527194
69,0.4987490529471425
70,0.5195943533472449
71,0.5659384488392829
72,0.5543469684242603
73,0.5602211380302864
74,0.5798006328782248
75,0.647989939139889
76,0.4765633308344161
77,0.5314284092255529
78,0.5573636974561176
79,0.5510176351433863
80,0.5038319279165073
81,0.5538343906051824
82,0.571605190581288
83,0.6196219728966754
84,0.6000674163969523
85,0.6023987682084805
86,0.5959947785540982
87,0.6375868859861765
88,0.46763374354829634
89,0.551676174078553
90,0.5046654996103085
91,0.5415429714720168
92,0.48927725025834007
93,0.5777237713436139
94,0.5381486652109227
95,0.5493499517021074
96,0.6032251649498988
97,0.5219428054722661
98,0.5855962464661936
99,0.6194107699408656
100,0.6146003569417597
101,0.5740113518184493
102,0.6201342306355796
103,0.5898679743501711
104,0.5292564520892514
105,0.5568748269559547
106,0.5450504287371615
107,0.552897063879636
108,0.5904767047119034
109,0.5534111562065764
110,0.6116223860605038
111,0.5619624468582631
112,0.5883644400730643
113,0.6335768032915847
114,0.5183078754552501
115,0.6717810318533735
116,0.5640133706829527
117,0.6588492417172906
118,0.6317397901343056
119,0.6135873626574941
120,0.6142739147716033
121,0.5015433155841258
122,0.6307598249602402
123,0.6058365963751274
124,0.5295554535557881
125,0.5913674187856233
126,0.5832836450578498
127,0.6499496199046396
128,0.5843609444542157
129,0.5623362891446285
130,0.6206887259584337
131,0.5097191408779687
132,0.6421524145167883
133,0.6090166575249558
134,0.5650559008929789
135,0.5823477755977595
136,0.5870449233566521
137,0.5572435278178087
138,0.5963219229326043
139,0.6032259871639748
140,0.6102928715841953
141,0.591393638891647
142,0.5913330957070573
143,0.5730674439543912
144,0.577724865455983
145,0.5557990492520182
146,0.5455285444962072
147,0.5705617332218145
148,0.522133740974421
149,0.5643118110247108
150,0.575257323869461
151,0.49797469966321506
152,0.5427010878589043
153,0.5576042146781428
154,0.5599634483168725
155,0.5756243706023492
156,0.47748066991141574
157,0.5286773731570814
158,0.5734616115936244
159,0.6093898348369919
160,0.5776195139471719
161,0.5790816097375989
162,0.5693602579564407
163,0.5442201503565531
164,0.5198524388011487
165,0.5844874830095065
166,0.505420642989629
167,0.5120645948920945
168,0.4709283129279454
169,0.5172891128773154
170,0.4842154965674409
171,0.5533490799905842
172,0.5428963594445528
173,0.613274603382445
174,0.4704537809876541
175,0.45367675431665305
176,0.500089064254699
177,0.5511064007944608
178,0.5960487342977339
179,0.530153783641184
180,0.6211056406642917
181,0.4801509711766375
182,0.5694488139835343
183,0.5651909466911548
184,0.47852057191049047
185,0.5729179017156493
186,0.542761205317536
187,0.5732833120272992
188,0.5626354886495635
189,0.520752310288462
190,0.6017756304322475
191,0.4839623733357227
192,0.5772457258842969
193,0.5364425165339973
194,0.48737326827801886
195,0.48588167919647357
196,0.5920223595036276
197,0.5326814061537194
198,0.5923096685039494
199,0.5182797002574658
200,0.49552858896630914
201,0.5163628302115664
202,0.5522099705982371
203,0.5665149634944431
204,0.5423095092511453
205,0.5965795152053625
206,0.5221909517949067
207,0.4966275356849377
208,0.5851452711281457
209,0.521501651919993
210,0.5332318694197992
211,0.6143044127071955
212,0.49446459749324057
213,0.547836897895224
214,0.5918970019770777
215,0.5203001896387012
216,0.5083155056094748
217,0.500773626793455
218,0.596854654529559
219,0.5442067761998843
220,0.5267091976353042
221,0.5410491513825891
222,0.569257802529856
223,0.5152912685906392
224,0.5172439639175832
225,0.49368351416566164
226,0.554031873217899
227,0.47886822760577746
228,0.5727090961961337
229,0.5813380625788125
230,0.5957455279653938
231,0.5527835467339359
232,0.5749871547949075
233,0.5998426191289166
234,0.5296226733602712
235,0.5072871172349307
236,0.5316381037661096
237,0.5179414927581509
238,0.6029383468510414
239,0.4896495211671573
240,0.5765611488449983
241,0.4709164462017128
242,0.5531937510902833
243,0.5369405791754309
244,0.6122436627425031
245,0.5503761671418197
246,0.4873517782467928
247,0.5190329998885332
248,0.5228942875618048
249,0.46864541153689016
250,0.5656852311842014
251,0.5143883398756012
252,0.5243259687785011
253,0.49057947173809235
254,0.5543234270119453
255,0.5429370056985108
256,0.5452834645986642
257,0.5941360317159113
258,0.48418377407147056
259,0.5661986241343404
260,0.5370979375253339
261,0.5289237284344844
262,0.5654978490787551
263,0.5977962554511984
264,0.565901485107422
265,0.5387383742884201
266,0.5350663666357156
267,0.5421137283305517
268,0.5342685522359718
269,0.5869962959534984
270,0.6119385549686214
271,0.5748928713665984
272,0.6007377070246374
273,0.6008814068021804
274,0.6314705367804714
275,0.5350224960619616
276,0.5636249444186687
277,0.5370877518569083
278,0.5093948122576816
279,0.5470063820253517
280,0.5439924172786743
281,0.5993851049772816
282,0.4987292194083267
283,0.5256194439958554
